,x,y,z
2.12,0.00120227272727,0.00264290909091,0.000500090909091
2.13,-0.0032226,0.0011908,-0.0001418
2.14,-0.00152009090909,-0.00888818181818,0.000493363636364
2.15,0.0046984,0.002982,-0.0017236
2.16,-0.000879454545455,0.000602363636364,-0.00248436363636
2.17,-0.001974,-0.000514,0.000852
2.18,-0.000663,-0.006645,0.000915
2.19,-0.00192027272727,0.00338227272727,-0.003625
2.2,0.0034386,0.0055496,-0.0018767
2.21,0.001033,0.00665836363636,-0.000651818181818
2.22,0.00227136363636,-0.00204109090909,-0.000342363636364
2.23,0.0029366,-0.0019508,-0.0020503
2.24,0.00211445454545,0.001082,-0.00126081818182
2.25,0.0001258,0.0063804,-0.0011624
2.26,-8.17272727273e-05,-0.000731454545455,-0.00291363636364
2.27,0.0011265,-0.0035735,-0.004603
2.28,0.001657,0.00196763636364,-0.00249190909091
2.29,0.0006438,0.0044288,0.0017866
2.3,-0.000353818181818,0.00274390909091,0.00193318181818
2.31,0.0005492,-0.0058973,0.0007881
2.32,0.000524272727273,-0.00417990909091,4.81818181818e-06
2.33,-0.000393181818182,-0.00220427272727,-0.00800754545455
2.34,-0.0042662,0.0058373,-0.0038586
2.35,-0.00181945454545,-0.00342454545455,-0.00123145454545
2.36,-0.000644,-0.00787,0.002144
2.37,0.002934,-0.001689,0.003315
2.38,-0.000448727272727,0.00163372727273,0.00438227272727
2.39,-0.0028912,-0.0046931,0.0034486
2.4,0.00189045454545,-0.00641645454545,-0.004632
2.41,0.0019266,0.0002514,-0.00159
2.42,0.001657,0.00197590909091,0.000501
2.43,0.0008891,-0.0040514,0.00089
2.44,-0.000206181818182,-0.00742090909091,0.00169609090909
2.45,0.0007048,0.000245,-0.0001292
2.46,-0.000337818181818,0.00161754545455,-0.000944727272727
2.47,-0.002567,-0.0017535,-0.0003635
2.48,-0.000914818181818,-0.00452863636364,0.000223181818182
2.49,0.00173590909091,-0.00338663636364,-2.27272727273e-06
2.5,0.0016328,0.0036925,-0.0005262
2.51,0.000977,0.00297972727273,0.00204145454545
2.52,-0.0012852,0.0026884,0.0015472
2.53,-0.00242254545455,-0.00778254545455,-8.54545454545e-05
2.54,0.0003687,-0.0017206,0.0007396
2.55,-0.000962363636364,-0.00117909090909,-0.000479
2.56,-0.003266,0.00438,-0.001649
2.57,0.00058,-0.00787,-0.001519
2.58,0.00045,0.00106818181818,-0.000496272727273
2.59,0.0005171,-0.0035703,-0.0014389
2.6,-0.00253236363636,-0.000183272727273,0.00139290909091
